,file_path,label
6494,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
6495,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
6496,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated3.jpg,not fractured
6497,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated1-rotated3-rotated3.jpg,not fractured
6498,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated2-rotated3-rotated1.jpg,not fractured
6499,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated1-rotated1.jpg,not fractured
6500,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated3-rotated2-rotated1.jpg,not fractured
6501,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated2-rotated3-rotated2-rotated1.jpg,not fractured
6502,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/37-rotated2-rotated3-rotated3-rotated1.jpg,not fractured
6503,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated3-rotated2-rotated1-rotated1.jpg,not fractured
6504,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/65-rotated2-rotated3-rotated3-rotated1.jpg,not fractured
6505,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated2-rotated2-rotated1.jpg,not fractured
6506,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
6507,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
6508,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated3-rotated2-rotated2.jpg,not fractured
6509,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/34-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
6510,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/12-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
6511,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/49-rotated2.jpg,not fractured
6512,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated2-rotated1.jpg,not fractured
6513,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated3-rotated3-rotated1.jpg,not fractured
6514,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated2.jpg,not fractured
6515,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated3-rotated1-rotated2.jpg,not fractured
6516,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated3-rotated3-rotated1.jpg,not fractured
6517,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
6518,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated2-rotated1-rotated3.jpg,not fractured
6519,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/67-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6520,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/53-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
6521,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
6522,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated1-rotated1-rotated2.jpg,not fractured
6523,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated1-rotated3-rotated1.jpg,not fractured
6524,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48.jpg,not fractured
6525,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated1-rotated3-rotated1-rotated1.jpg,not fractured
6526,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated2-rotated3-rotated3.jpg,not fractured
6527,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated1-rotated1-rotated3.jpg,not fractured
6528,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated3-rotated1-rotated1.jpg,not fractured
6529,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated1-rotated2-rotated3.jpg,not fractured
6530,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated1-rotated3.jpg,not fractured
6531,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated3-rotated1-rotated3.jpg,not fractured
6532,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated2-rotated1-rotated2-rotated1.jpg,not fractured
6533,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/4-rotated3-rotated2-rotated3.jpg,not fractured
6534,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/12-rotated3-rotated3-rotated2.jpg,not fractured
6535,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated1-rotated2.jpg,not fractured
6536,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/28-rotated1-rotated1-rotated1.jpg,not fractured
6537,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated1-rotated3.jpg,not fractured
6538,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
6539,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated3-rotated2.jpg,not fractured
6540,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/52-rotated2-rotated3-rotated3-rotated1.jpg,not fractured
6541,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/65-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
6542,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/38-rotated3-rotated1.jpg,not fractured
6543,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/12-rotated3-rotated2.jpg,not fractured
6544,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
6545,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated2-rotated3-rotated1.jpg,not fractured
6546,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6547,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/53-rotated1-rotated3.jpg,not fractured
6548,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated1-rotated3.jpg,not fractured
6549,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated2-rotated1.jpg,not fractured
6550,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated3-rotated2-rotated3.jpg,not fractured
6551,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6552,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
6553,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated2-rotated2-rotated1.jpg,not fractured
6554,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated1-rotated3-rotated1.jpg,not fractured
6555,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated1-rotated3.jpg,not fractured
6556,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated3-rotated1.jpg,not fractured
6557,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated2.jpg,not fractured
6558,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
6559,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated1-rotated1-rotated3-rotated1.jpg,not fractured
6560,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/10-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
6561,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated3-rotated1-rotated3-rotated1.jpg,not fractured
6562,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
6563,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
6564,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated3-rotated2-rotated1.jpg,not fractured
6565,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/52-rotated3-rotated3.jpg,not fractured
6566,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/34-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6567,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
6568,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated2-rotated2-rotated2.jpg,not fractured
6569,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated1-rotated1-rotated3.jpg,not fractured
6570,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
6571,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated2-rotated3.jpg,not fractured
6572,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/34-rotated1.jpg,not fractured
6573,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6574,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated1-rotated2-rotated2.jpg,not fractured
6575,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6576,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/26-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6577,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
6578,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated2-rotated2.jpg,not fractured
6579,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
6580,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/41-rotated2-rotated3-rotated3.jpg,not fractured
6581,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/36-rotated3-rotated1-rotated3-rotated1.jpg,not fractured
6582,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/65-rotated3-rotated1-rotated3.jpg,not fractured
6583,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated2-rotated3-rotated2-rotated1.jpg,not fractured
6584,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated3-rotated3.jpg,not fractured
6585,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/56-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
6586,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated2-rotated3-rotated1.jpg,not fractured
6587,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated2-rotated3-rotated2.jpg,not fractured
6588,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3-rotated3-rotated2.jpg,not fractured
6589,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
6590,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/31-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6591,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated2-rotated1-rotated3.jpg,not fractured
6592,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated1-rotated2.jpg,not fractured
6593,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated3-rotated2-rotated1.jpg,not fractured
6594,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/62-rotated3-rotated3-rotated2.jpg,not fractured
6595,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated3.jpg,not fractured
6596,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated3-rotated3-rotated2.jpg,not fractured
6597,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated1-rotated1.jpg,not fractured
6598,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
6599,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
6600,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
6601,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated3-rotated2-rotated2.jpg,not fractured
6602,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6603,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated2.jpg,not fractured
6604,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
6605,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/60-rotated3-rotated1-rotated3.jpg,not fractured
6606,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated3-rotated2.jpg,not fractured
6607,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated2-rotated2-rotated1.jpg,not fractured
6608,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated1-rotated1-rotated3.jpg,not fractured
6609,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated3-rotated1-rotated3.jpg,not fractured
6610,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated1.jpg,not fractured
6611,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated3-rotated1-rotated2.jpg,not fractured
6612,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/24.jpg,not fractured
6613,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
6614,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
6615,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
6616,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated2-rotated1.jpg,not fractured
6617,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated3-rotated3-rotated3-rotated1.jpg,not fractured
6618,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated2-rotated1-rotated2.jpg,not fractured
6619,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
6620,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated1.jpg,not fractured
6621,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/60-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6622,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated2-rotated1-rotated2.jpg,not fractured
6623,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/31-rotated1-rotated1.jpg,not fractured
6624,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/67-rotated2-rotated1-rotated1.jpg,not fractured
6625,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/13-rotated1-rotated1.jpg,not fractured
6626,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated3.jpg,not fractured
6627,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/26-rotated3-rotated3-rotated3-rotated1.jpg,not fractured
6628,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
6629,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated2-rotated3-rotated2.jpg,not fractured
6630,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/14-rotated2.jpg,not fractured
6631,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/13-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
6632,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated1.jpg,not fractured
6633,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/8-rotated1-rotated1-rotated2.jpg,not fractured
6634,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/10-rotated3-rotated1.jpg,not fractured
6635,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/52-rotated3-rotated3-rotated3.jpg,not fractured
6636,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated1-rotated2-rotated1.jpg,not fractured
6637,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated2-rotated1-rotated1.jpg,not fractured
6638,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated3-rotated2.jpg,not fractured
6639,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated1-rotated2.jpg,not fractured
6640,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated2-rotated2-rotated3.jpg,not fractured
6641,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated1-rotated1-rotated1.jpg,not fractured
6642,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated3-rotated3-rotated2.jpg,not fractured
6643,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated1-rotated1.jpg,not fractured
6644,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64.jpg,not fractured
6645,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
6646,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated1-rotated1-rotated1.jpg,not fractured
6647,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/60-rotated1.jpg,not fractured
6648,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6649,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
6650,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated1-rotated3-rotated3.jpg,not fractured
6651,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/43-rotated2.jpg,not fractured
6652,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated1-rotated3-rotated3.jpg,not fractured
6653,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
6654,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated1-rotated3.jpg,not fractured
6655,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated1-rotated1-rotated3.jpg,not fractured
6656,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated2-rotated2.jpg,not fractured
6657,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
6658,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/49-rotated2-rotated2-rotated2.jpg,not fractured
6659,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated3-rotated3.jpg,not fractured
6660,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/24-rotated2-rotated3-rotated1.jpg,not fractured
6661,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated1-rotated1-rotated3.jpg,not fractured
6662,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated1-rotated1-rotated1.jpg,not fractured
6663,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated3-rotated2-rotated1-rotated1.jpg,not fractured
6664,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/67-rotated2-rotated2-rotated1.jpg,not fractured
6665,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated3-rotated3.jpg,not fractured
6666,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated1-rotated1.jpg,not fractured
6667,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated3-rotated3.jpg,not fractured
6668,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated1-rotated1-rotated3.jpg,not fractured
6669,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated3-rotated2-rotated3.jpg,not fractured
6670,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
6671,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated1-rotated1-rotated2.jpg,not fractured
6672,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
6673,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/41-rotated1-rotated3-rotated3.jpg,not fractured
6674,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated1-rotated3.jpg,not fractured
6675,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated3-rotated1-rotated2.jpg,not fractured
6676,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
6677,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated1-rotated3.jpg,not fractured
6678,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated2-rotated2-rotated3.jpg,not fractured
6679,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated1-rotated3-rotated1.jpg,not fractured
6680,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated3-rotated1-rotated1.jpg,not fractured
6681,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
6682,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated1-rotated3-rotated1-rotated1.jpg,not fractured
6683,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
6684,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/49-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
6685,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated1-rotated1-rotated1.jpg,not fractured
6686,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated1-rotated1.jpg,not fractured
6687,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated2-rotated1-rotated2.jpg,not fractured
6688,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated2-rotated1-rotated2-rotated1.jpg,not fractured
6689,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated2-rotated3-rotated1.jpg,not fractured
6690,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6691,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated2-rotated3-rotated1.jpg,not fractured
6692,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/52-rotated1-rotated2.jpg,not fractured
6693,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated1-rotated1-rotated1.jpg,not fractured
6694,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated3-rotated3-rotated2.jpg,not fractured
6695,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/67-rotated1-rotated2-rotated3.jpg,not fractured
6696,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/36-rotated1-rotated1-rotated1.jpg,not fractured
6697,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated1-rotated2-rotated3.jpg,not fractured
6698,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
6699,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated1-rotated1-rotated1.jpg,not fractured
6700,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/8-rotated3-rotated3-rotated2.jpg,not fractured
6701,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
6702,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/12-rotated2-rotated1-rotated2.jpg,not fractured
6703,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
6704,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated3-rotated1-rotated1.jpg,not fractured
